n° 	mediumBlock 	mediumBest
632 	0.781235 	0.890165
633 	0.788469 	0.890165
634 	0.785139 	0.890165
635 	0.791825 	0.890165
636 	0.792689 	0.890165
637 	0.779501 	0.890165
638 	0.788548 	0.890165
639 	0.784632 	0.890165
640 	0.798640 	0.890165
641 	0.789637 	0.890165
642 	0.783799 	0.890165
643 	0.775951 	0.890165
644 	0.800922 	0.890165
645 	0.796165 	0.890165
646 	0.786656 	0.890165
647 	0.792996 	0.890165
648 	0.785322 	0.890165
649 	0.788553 	0.890165
650 	0.789874 	0.890165
651 	0.788044 	0.890165
652 	0.787864 	0.890165
653 	0.792383 	0.890165
654 	0.790732 	0.890165
655 	0.791710 	0.890165
656 	0.785795 	0.890165
657 	0.786583 	0.890165
658 	0.784885 	0.890165
659 	0.783344 	0.890165
660 	0.791161 	0.890165
661 	0.784880 	0.890165
662 	0.785288 	0.890165
663 	0.785233 	0.890165
664 	0.781218 	0.890165
665 	0.797323 	0.890165
666 	0.789731 	0.890165
667 	0.785775 	0.890165
668 	0.790477 	0.890165
669 	0.790540 	0.890165
670 	0.789264 	0.890165
671 	0.795586 	0.890165
672 	0.796678 	0.890165
673 	0.786795 	0.890165
674 	0.787338 	0.890165
675 	0.785189 	0.890165
676 	0.783899 	0.890165
677 	0.788708 	0.890165
678 	0.793150 	0.890165
679 	0.787649 	0.890165
680 	0.788773 	0.890165
681 	0.788104 	0.890165
682 	0.785734 	0.890165
683 	0.789761 	0.890165
684 	0.783161 	0.890165
685 	0.792233 	0.890165
686 	0.786046 	0.890165
687 	0.787359 	0.890165
688 	0.790388 	0.890165
689 	0.782761 	0.890165
690 	0.787384 	0.890165
691 	0.785708 	0.890165
692 	0.787859 	0.890165
693 	0.789967 	0.890165
694 	0.791788 	0.890165
695 	0.789022 	0.890165
696 	0.786638 	0.890165
697 	0.779386 	0.890165
698 	0.795732 	0.890165
699 	0.790347 	0.890165
700 	0.789273 	0.890165
701 	0.787449 	0.890165
702 	0.784715 	0.890165
703 	0.787024 	0.890165
704 	0.793124 	0.890165
705 	0.787585 	0.890165
706 	0.793153 	0.890165
707 	0.792312 	0.890165
708 	0.799414 	0.890165
709 	0.789694 	0.890165
710 	0.792699 	0.890165
711 	0.791339 	0.890165
712 	0.789259 	0.890165
713 	0.786418 	0.890165
714 	0.792682 	0.890165
715 	0.786490 	0.890165
716 	0.787528 	0.890165
717 	0.793603 	0.890165
718 	0.796099 	0.890165
719 	0.788554 	0.890165
720 	0.780109 	0.890165
721 	0.797056 	0.890165
722 	0.793444 	0.890165
723 	0.785709 	0.890165
724 	0.787469 	0.890165
725 	0.789839 	0.890165
726 	0.782545 	0.890165
727 	0.790509 	0.890165
728 	0.789343 	0.890165
729 	0.786753 	0.890165
730 	0.790061 	0.890165
731 	0.791072 	0.890165
732 	0.782429 	0.890165
733 	0.782947 	0.890165
734 	0.786730 	0.890165
735 	0.792252 	0.890165
736 	0.789745 	0.890165
737 	0.787942 	0.890165
738 	0.789768 	0.890165
739 	0.790700 	0.890165
740 	0.790770 	0.890165
741 	0.785836 	0.890165
742 	0.791413 	0.890165
743 	0.785357 	0.890165
744 	0.786856 	0.890165
745 	0.784656 	0.890165
746 	0.791626 	0.890165
747 	0.783083 	0.890165
748 	0.781877 	0.890165
749 	0.784359 	0.890165
750 	0.790420 	0.890165
751 	0.785410 	0.890165
752 	0.791349 	0.890165
753 	0.785860 	0.890165
754 	0.795023 	0.890165
755 	0.792002 	0.890165
756 	0.784515 	0.890165
757 	0.789346 	0.890165
758 	0.794520 	0.890165
759 	0.795021 	0.890165
760 	0.781195 	0.890165
761 	0.790198 	0.890165
762 	0.787285 	0.890165
763 	0.782305 	0.890165
764 	0.788614 	0.890165
765 	0.794372 	0.890165
766 	0.787467 	0.890165
767 	0.785849 	0.890165
768 	0.788389 	0.890165
769 	0.791404 	0.890165
770 	0.791899 	0.890165
771 	0.784041 	0.890165
772 	0.791981 	0.890165
773 	0.790970 	0.890165
774 	0.778427 	0.890165
775 	0.788629 	0.890165
776 	0.789176 	0.890165
777 	0.790474 	0.890165
778 	0.786758 	0.890165
779 	0.794298 	0.890165
780 	0.784231 	0.890165
781 	0.784084 	0.890165
782 	0.795298 	0.890165
783 	0.784994 	0.890165
784 	0.800005 	0.890165
785 	0.783725 	0.890165
786 	0.793128 	0.890165
787 	0.785954 	0.890165
788 	0.786472 	0.890165
789 	0.796984 	0.890165
790 	0.785014 	0.890165
791 	0.797257 	0.890165
792 	0.798752 	0.890165
793 	0.790607 	0.890165
794 	0.786218 	0.890165
795 	0.792430 	0.890165
796 	0.786136 	0.890165
797 	0.786052 	0.890165
798 	0.784114 	0.890165
799 	0.787543 	0.890165
800 	0.792777 	0.890165
801 	0.791092 	0.890165
802 	0.789128 	0.890165
803 	0.787194 	0.890165
804 	0.785572 	0.890165
805 	0.786079 	0.890165
806 	0.790889 	0.890165
807 	0.794751 	0.890165
808 	0.795962 	0.890165
809 	0.791031 	0.890165
810 	0.791906 	0.890165
811 	0.793844 	0.890165
812 	0.796223 	0.890165
813 	0.798144 	0.890165
814 	0.793046 	0.890165
815 	0.786020 	0.890165
816 	0.791396 	0.890165
817 	0.788659 	0.890165
818 	0.784117 	0.890165
819 	0.786471 	0.890165
820 	0.789515 	0.890165
821 	0.789661 	0.890165
822 	0.790901 	0.890165
823 	0.784176 	0.890165
824 	0.790350 	0.890165
825 	0.790052 	0.890165
826 	0.784418 	0.890165
827 	0.787369 	0.890165
828 	0.784396 	0.890165
829 	0.789470 	0.890165
830 	0.793596 	0.890165
831 	0.798941 	0.890165
832 	0.791859 	0.890165
833 	0.786015 	0.890165
834 	0.785937 	0.890165
835 	0.779486 	0.890165
